imageID,phone,phoneYear,resolution (MP),complexity
IMG_0993.JPG,APPLE Ipod touch - NOHDR,2007,8,36.46835363578972
IMG_0994.JPG,APPLE Ipod touch - NOHDR,2007,8,35.918967731290174
IMG_0995.JPG,APPLE Ipod touch - NOHDR,2007,8,125.59608693468779
IMG_0996.JPG,APPLE Ipod touch - NOHDR,2007,8,81.7182820949393
IMG_0997.JPG,APPLE Ipod touch - NOHDR,2007,8,60.76965739305938
IMG_0998.JPG,APPLE Ipod touch - NOHDR,2007,8,77.72604517396184
IMG_0999.JPG,APPLE Ipod touch - NOHDR,2007,8,88.28637543362922
IMG_0009.JPG,APPLE Ipod touch - NOHDR,2007,8,106.73896577039332
IMG_0010.JPG,APPLE Ipod touch - NOHDR,2007,8,130.0204772233063
IMG_0011.JPG,APPLE Ipod touch - NOHDR,2007,8,86.11620685229823
IMG_0012.JPG,APPLE Ipod touch - NOHDR,2007,8,67.78468914205183
IMG_0013.JPG,APPLE Ipod touch - NOHDR,2007,8,46.113439277560964
IMG_0014.JPG,APPLE Ipod touch - NOHDR,2007,8,44.73331404320987
IMG_0015.JPG,APPLE Ipod touch - NOHDR,2007,8,51.838018163006325
IMG_0016.JPG,APPLE Ipod touch - NOHDR,2007,8,77.29188806467452
IMG_0017.JPG,APPLE Ipod touch - NOHDR,2007,8,71.78081338160646
IMG_0018.JPG,APPLE Ipod touch - NOHDR,2007,8,85.80308649946434
IMG_0019.JPG,APPLE Ipod touch - NOHDR,2007,8,55.13350897708142
IMG_0021.JPG,APPLE Ipod touch - NOHDR,2007,8,183.84633105040302
IMG_0022.JPG,APPLE Ipod touch - NOHDR,2007,8,96.8803846944827
IMG_0023.JPG,APPLE Ipod touch - NOHDR,2007,8,122.07190851858229
IMG_0024.JPG,APPLE Ipod touch - NOHDR,2007,8,53.30995322543618
IMG_0025.JPG,APPLE Ipod touch - NOHDR,2007,8,92.77763409824253
IMG_0026.JPG,APPLE Ipod touch - NOHDR,2007,8,46.42389368750638
IMG_0027.JPG,APPLE Ipod touch - NOHDR,2007,8,56.125401943998064
IMG_0028.JPG,APPLE Ipod touch - NOHDR,2007,8,63.84403476845475
IMG_0029.JPG,APPLE Ipod touch - NOHDR,2007,8,133.93552256306754
IMG_0030.JPG,APPLE Ipod touch - NOHDR,2007,8,158.07394713390215
IMG_0031.JPG,APPLE Ipod touch - NOHDR,2007,8,37.54296336949036
IMG_0032.JPG,APPLE Ipod touch - NOHDR,2007,8,91.27249371875318
IMG_0033.JPG,APPLE Ipod touch - NOHDR,2007,8,128.77659546060352
IMG_0034.JPG,APPLE Ipod touch - NOHDR,2007,8,109.56081071925058
IMG_0036.JPG,APPLE Ipod touch - NOHDR,2007,8,145.22013657726254
IMG_0037.JPG,APPLE Ipod touch - NOHDR,2007,8,53.18168048062697
IMG_0038.JPG,APPLE Ipod touch - NOHDR,2007,8,112.38675103305785
IMG_0040.JPG,APPLE Ipod touch - NOHDR,2007,8,102.88062163618508
IMG_0041.JPG,APPLE Ipod touch - NOHDR,2007,8,93.43345485313998
IMG_0042.JPG,APPLE Ipod touch - NOHDR,2007,8,161.0599077900214
IMG_0043.JPG,APPLE Ipod touch - NOHDR,2007,8,98.3164285691511
IMG_0044.JPG,APPLE Ipod touch - NOHDR,2007,8,29.630629009476074
IMG_0045.JPG,APPLE Ipod touch - NOHDR,2007,8,32.611935524755125
IMG_0046.JPG,APPLE Ipod touch - NOHDR,2007,8,130.53628456279972
IMG_0047.JPG,APPLE Ipod touch - NOHDR,2007,8,60.92635696453168
IMG_0048.JPG,APPLE Ipod touch - NOHDR,2007,8,150.09932580221405
IMG_0049.JPG,APPLE Ipod touch - NOHDR,2007,8,30.01306965647638
IMG_0050.JPG,APPLE Ipod touch - NOHDR,2007,8,98.07682172099786
IMG_0051.JPG,APPLE Ipod touch - NOHDR,2007,8,150.38347310701715
IMG_0052.JPG,APPLE Ipod touch - NOHDR,2007,8,41.72289199603357
IMG_0053.JPG,APPLE Ipod touch - NOHDR,2007,8,30.437259869847463
IMG_0054.JPG,APPLE Ipod touch - NOHDR,2007,8,53.39678269436792
IMG_0055.JPG,APPLE Ipod touch - NOHDR,2007,8,98.72758399971941
IMG_0056.JPG,APPLE Ipod touch - NOHDR,2007,8,89.66845917348995
IMG_0057.JPG,APPLE Ipod touch - NOHDR,2007,8,32.14994703187175
IMG_0058.JPG,APPLE Ipod touch - NOHDR,2007,8,135.02098199482197
IMG_0059.JPG,APPLE Ipod touch - NOHDR,2007,8,114.23610035009183
IMG_0060.JPG,APPLE Ipod touch - NOHDR,2007,8,142.66434965979238
IMG_0061.JPG,APPLE Ipod touch - NOHDR,2007,8,120.59682346667432
IMG_0062.JPG,APPLE Ipod touch - NOHDR,2007,8,154.35963804713805
IMG_0063.JPG,APPLE Ipod touch - NOHDR,2007,8,189.0155616295531
IMG_0066.JPG,APPLE Ipod touch - NOHDR,2007,8,58.168360132256915
IMG_0067.JPG,APPLE Ipod touch - NOHDR,2007,8,44.08337518174166
IMG_0068.JPG,APPLE Ipod touch - NOHDR,2007,8,20.658368525851955
IMG_0069.JPG,APPLE Ipod touch - NOHDR,2007,8,16.46012603943475
IMG_0070.JPG,APPLE Ipod touch - NOHDR,2007,8,58.13895086438884
IMG_0071.JPG,APPLE Ipod touch - NOHDR,2007,8,43.40992309458218
IMG_0072.JPG,APPLE Ipod touch - NOHDR,2007,8,43.22326085986124
IMG_0073.JPG,APPLE Ipod touch - NOHDR,2007,8,95.08498833824355
IMG_0074.JPG,APPLE Ipod touch - NOHDR,2007,8,84.47194701911795
IMG_0075.JPG,APPLE Ipod touch - NOHDR,2007,8,37.979018204456175
IMG_0076.JPG,APPLE Ipod touch - NOHDR,2007,8,67.00605466757219
IMG_0077.JPG,APPLE Ipod touch - NOHDR,2007,8,90.79274336642945
IMG_0078.JPG,APPLE Ipod touch - NOHDR,2007,8,41.72682295652229
IMG_0079.JPG,APPLE Ipod touch - NOHDR,2007,8,45.448705608802676
IMG_0080.JPG,APPLE Ipod touch - NOHDR,2007,8,21.713524728025202
IMG_0081.JPG,APPLE Ipod touch - NOHDR,2007,8,28.326164302430875
IMG_0082.JPG,APPLE Ipod touch - NOHDR,2007,8,37.85891247544893
IMG_0083.JPG,APPLE Ipod touch - NOHDR,2007,8,55.59097784186562
IMG_0084.JPG,APPLE Ipod touch - NOHDR,2007,8,43.69165793828436
IMG_0085.JPG,APPLE Ipod touch - NOHDR,2007,8,48.82988462593103
IMG_0086.JPG,APPLE Ipod touch - NOHDR,2007,8,40.9933219904219
IMG_0087.JPG,APPLE Ipod touch - NOHDR,2007,8,115.06601745835884
IMG_0088.JPG,APPLE Ipod touch - NOHDR,2007,8,97.35167768276196
IMG_0089.JPG,APPLE Ipod touch - NOHDR,2007,8,94.11503170913682
IMG_0090.JPG,APPLE Ipod touch - NOHDR,2007,8,161.65139339257473
IMG_0091.JPG,APPLE Ipod touch - NOHDR,2007,8,110.13544894972452
IMG_0092.JPG,APPLE Ipod touch - NOHDR,2007,8,36.84102327728038
IMG_0093.JPG,APPLE Ipod touch - NOHDR,2007,8,31.280681060924906
IMG_0094.JPG,APPLE Ipod touch - NOHDR,2007,8,39.95329757486481
IMG_0095.JPG,APPLE Ipod touch - NOHDR,2007,8,32.22198547979798
IMG_0096.JPG,APPLE Ipod touch - NOHDR,2007,8,136.71677017172993
IMG_0097.JPG,APPLE Ipod touch - NOHDR,2007,8,51.2369793659448
IMG_0098.JPG,APPLE Ipod touch - NOHDR,2007,8,46.46619445719824
IMG_0099.JPG,APPLE Ipod touch - NOHDR,2007,8,42.01909323665952
IMG_0100.JPG,APPLE Ipod touch - NOHDR,2007,8,45.66286025501224
IMG_0101.JPG,APPLE Ipod touch - NOHDR,2007,8,94.85345404805632
IMG_0102.JPG,APPLE Ipod touch - NOHDR,2007,8,42.56784105257117
IMG_0103.JPG,APPLE Ipod touch - NOHDR,2007,8,39.977110913427204
IMG_0104.JPG,APPLE Ipod touch - NOHDR,2007,8,36.18887163140241
IMG_0105.JPG,APPLE Ipod touch - NOHDR,2007,8,57.40323771171309
IMG_0106.JPG,APPLE Ipod touch - NOHDR,2007,8,150.62277964302112
IMG_0107.JPG,APPLE Ipod touch - NOHDR,2007,8,58.138697382601265
IMG_0108.JPG,APPLE Ipod touch - NOHDR,2007,8,82.74272913797061
IMG_0109.JPG,APPLE Ipod touch - NOHDR,2007,8,49.96862724466891
IMG_0110.JPG,APPLE Ipod touch - NOHDR,2007,8,73.34339548419804
IMG_0111.JPG,APPLE Ipod touch - NOHDR,2007,8,31.304091857654832
IMG_0112.JPG,APPLE Ipod touch - NOHDR,2007,8,144.91350631472554
IMG_0113.JPG,APPLE Ipod touch - NOHDR,2007,8,114.38539434751556
IMG_0114.JPG,APPLE Ipod touch - NOHDR,2007,8,53.79825161335578
IMG_0116.JPG,APPLE Ipod touch - NOHDR,2007,8,65.21377203219059
IMG_0117.JPG,APPLE Ipod touch - NOHDR,2007,8,69.50916360575451
IMG_0118.JPG,APPLE Ipod touch - NOHDR,2007,8,103.30504161724569
IMG_0119.JPG,APPLE Ipod touch - NOHDR,2007,8,49.57894104396235
IMG_0120.JPG,APPLE Ipod touch - NOHDR,2007,8,33.92930847298745
IMG_0121.JPG,APPLE Ipod touch - NOHDR,2007,8,42.91820349964289
IMG_0122.JPG,APPLE Ipod touch - NOHDR,2007,8,93.17281200579022
IMG_0123.JPG,APPLE Ipod touch - NOHDR,2007,8,30.703580948372615
IMG_0124.JPG,APPLE Ipod touch - NOHDR,2007,8,56.611687024920926
IMG_0125.JPG,APPLE Ipod touch - NOHDR,2007,8,54.141857335986124
IMG_0126.JPG,APPLE Ipod touch - NOHDR,2007,8,62.12592205993011
IMG_0127.JPG,APPLE Ipod touch - NOHDR,2007,8,53.06646782694368
IMG_0128.JPG,APPLE Ipod touch - NOHDR,2007,8,48.12997597502806
IMG_0129.JPG,APPLE Ipod touch - NOHDR,2007,8,63.023565038006325
IMG_0130.JPG,APPLE Ipod touch - NOHDR,2007,8,52.96956664179675
IMG_0131.JPG,APPLE Ipod touch - NOHDR,2007,8,31.8817202565427
IMG_0132.JPG,APPLE Ipod touch - NOHDR,2007,8,43.27968387313795
IMG_0133.JPG,APPLE Ipod touch - NOHDR,2007,8,26.9878659543669
IMG_0134.JPG,APPLE Ipod touch - NOHDR,2007,8,73.12595593721304
IMG_0135.JPG,APPLE Ipod touch - NOHDR,2007,8,28.176290604912765
IMG_0136.JPG,APPLE Ipod touch - NOHDR,2007,8,17.56269788318794
IMG_0137.JPG,APPLE Ipod touch - NOHDR,2007,8,45.61204472917304
IMG_0138.JPG,APPLE Ipod touch - NOHDR,2007,8,41.293764467592595
IMG_0139.JPG,APPLE Ipod touch - NOHDR,2007,8,52.65162993572084
IMG_0140.JPG,APPLE Ipod touch - NOHDR,2007,8,48.26105933865167
IMG_0141.JPG,APPLE Ipod touch - NOHDR,2007,8,24.43853385496378
IMG_0142.JPG,APPLE Ipod touch - NOHDR,2007,8,53.63834964225589
IMG_0143.JPG,APPLE Ipod touch - NOHDR,2007,8,44.84055676716662
IMG_0144.JPG,APPLE Ipod touch - NOHDR,2007,8,45.96763703161667
IMG_0145.JPG,APPLE Ipod touch - NOHDR,2007,8,57.70865696102438
IMG_0146.JPG,APPLE Ipod touch - NOHDR,2007,8,44.58840595825681
IMG_0147.JPG,APPLE Ipod touch - NOHDR,2007,8,33.50948165365779
IMG_0148.JPG,APPLE Ipod touch - NOHDR,2007,8,54.66530758978676
IMG_0149.JPG,APPLE Ipod touch - NOHDR,2007,8,63.5436628357438
IMG_0150.JPG,APPLE Ipod touch - NOHDR,2007,8,72.33022818143557
IMG_0151.JPG,APPLE Ipod touch - NOHDR,2007,8,45.48299380324712
IMG_0152.JPG,APPLE Ipod touch - NOHDR,2007,8,114.74757757499235
IMG_0153.JPG,APPLE Ipod touch - NOHDR,2007,8,98.75155556512091
IMG_0154.JPG,APPLE Ipod touch - NOHDR,2007,8,44.32992169166412
IMG_0155.JPG,APPLE Ipod touch - NOHDR,2007,8,57.37929324813794
IMG_0156.JPG,APPLE Ipod touch - NOHDR,2007,8,42.1206144860856
IMG_0157.JPG,APPLE Ipod touch - NOHDR,2007,8,50.77652651036884
IMG_0158.JPG,APPLE Ipod touch - NOHDR,2007,8,104.89509321434038
IMG_0159.JPG,APPLE Ipod touch - NOHDR,2007,8,48.710880905009695
IMG_0160.JPG,APPLE Ipod touch - NOHDR,2007,8,36.27002227132436
IMG_0161.JPG,APPLE Ipod touch - NOHDR,2007,8,69.40306135056372
IMG_0162.JPG,APPLE Ipod touch - NOHDR,2007,8,47.06799330106622
IMG_0163.JPG,APPLE Ipod touch - NOHDR,2007,8,52.334880130216305
IMG_0164.JPG,APPLE Ipod touch - NOHDR,2007,8,33.2573372216483
IMG_0165.JPG,APPLE Ipod touch - NOHDR,2007,8,41.00180127506122
IMG_0166.JPG,APPLE Ipod touch - NOHDR,2007,8,49.26052686747526
IMG_0167.JPG,APPLE Ipod touch - NOHDR,2007,8,41.28244666519998
IMG_0168.JPG,APPLE Ipod touch - NOHDR,2007,8,84.49742951133813
IMG_0169.JPG,APPLE Ipod touch - NOHDR,2007,8,137.32938802481888
IMG_0170.JPG,APPLE Ipod touch - NOHDR,2007,8,72.60433565452504
IMG_0171.JPG,APPLE Ipod touch - NOHDR,2007,8,47.64152952345424
IMG_0172.JPG,APPLE Ipod touch - NOHDR,2007,8,73.1052168624375
IMG_0173.JPG,APPLE Ipod touch - NOHDR,2007,8,68.85201167291603
IMG_0174.JPG,APPLE Ipod touch - NOHDR,2007,8,31.896344282471176
IMG_0175.JPG,APPLE Ipod touch - NOHDR,2007,8,44.43773415180849
IMG_0176.JPG,APPLE Ipod touch - NOHDR,2007,8,50.067575016261095
IMG_0177.JPG,APPLE Ipod touch - NOHDR,2007,8,74.39953891025151
IMG_0178.JPG,APPLE Ipod touch - NOHDR,2007,8,27.655171905290278
IMG_0179.JPG,APPLE Ipod touch - NOHDR,2007,8,58.338779604759715
IMG_0180.JPG,APPLE Ipod touch - NOHDR,2007,8,50.86335558074431
IMG_0181.JPG,APPLE Ipod touch - NOHDR,2007,8,48.79795209831905
IMG_0182.JPG,APPLE Ipod touch - NOHDR,2007,8,37.75588169415111
IMG_0183.JPG,APPLE Ipod touch - NOHDR,2007,8,48.56576995491531
IMG_0184.JPG,APPLE Ipod touch - NOHDR,2007,8,95.99997509023314
IMG_0185.JPG,APPLE Ipod touch - NOHDR,2007,8,41.58273828882257
IMG_0186.JPG,APPLE Ipod touch - NOHDR,2007,8,67.7073648415978
IMG_0187.JPG,APPLE Ipod touch - NOHDR,2007,8,78.89423671691664
IMG_0188.JPG,APPLE Ipod touch - NOHDR,2007,8,73.75657597917304
IMG_0189.JPG,APPLE Ipod touch - NOHDR,2007,8,89.31710232852515
IMG_0190.JPG,APPLE Ipod touch - NOHDR,2007,8,36.92269423241251
IMG_0191.JPG,APPLE Ipod touch - NOHDR,2007,8,100.5284142721406
IMG_0192.JPG,APPLE Ipod touch - NOHDR,2007,8,73.2504170891363
IMG_0193.JPG,APPLE Ipod touch - NOHDR,2007,8,74.69211428521324
IMG_0194.JPG,APPLE Ipod touch - NOHDR,2007,8,62.830125353917964
IMG_0195.JPG,APPLE Ipod touch - NOHDR,2007,8,87.77749719416386
IMG_0196.JPG,APPLE Ipod touch - NOHDR,2007,8,69.96838990441026
IMG_0197.JPG,APPLE Ipod touch - NOHDR,2007,8,63.9422208990154
IMG_0199.JPG,APPLE Ipod touch - NOHDR,2007,8,80.54407195375472
IMG_0200.JPG,APPLE Ipod touch - NOHDR,2007,8,91.41620852623457
IMG_0202.JPG,APPLE Ipod touch - NOHDR,2007,8,49.39432121084583
IMG_0203.JPG,APPLE Ipod touch - NOHDR,2007,8,33.284116018135904
IMG_0204.JPG,APPLE Ipod touch - NOHDR,2007,8,28.71524728822314
IMG_0205.JPG,APPLE Ipod touch - NOHDR,2007,8,34.69971056843689
IMG_0206.JPG,APPLE Ipod touch - NOHDR,2007,8,50.284500425658095
IMG_0207.JPG,APPLE Ipod touch - NOHDR,2007,8,42.09194792782624
IMG_0208.JPG,APPLE Ipod touch - NOHDR,2007,8,40.22978522599735
IMG_0209.JPG,APPLE Ipod touch - NOHDR,2007,8,89.95927472324253
IMG_0210.JPG,APPLE Ipod touch - NOHDR,2007,8,44.450555906285075
IMG_0211.JPG,APPLE Ipod touch - NOHDR,2007,8,38.11226473223395
IMG_0212.JPG,APPLE Ipod touch - NOHDR,2007,8,40.970171251657995
IMG_0213.JPG,APPLE Ipod touch - NOHDR,2007,8,46.46717470634374
IMG_0214.JPG,APPLE Ipod touch - NOHDR,2007,8,73.0844676244771
IMG_0215.JPG,APPLE Ipod touch - NOHDR,2007,8,39.914127663950104
IMG_0216.JPG,APPLE Ipod touch - NOHDR,2007,8,61.117649625994794
IMG_0217.JPG,APPLE Ipod touch - NOHDR,2007,8,78.16467029831139
IMG_0218.JPG,APPLE Ipod touch - NOHDR,2007,8,47.96443323704214
IMG_0219.JPG,APPLE Ipod touch - NOHDR,2007,8,82.75139315344097
IMG_0220.JPG,APPLE Ipod touch - NOHDR,2007,8,85.59829055230334
IMG_0221.JPG,APPLE Ipod touch - NOHDR,2007,8,27.01254575425977
IMG_0222.JPG,APPLE Ipod touch - NOHDR,2007,8,59.398021008698095
IMG_0223.JPG,APPLE Ipod touch - NOHDR,2007,8,72.84127496556474
IMG_0224.JPG,APPLE Ipod touch - NOHDR,2007,8,56.986984547176306
IMG_0225.JPG,APPLE Ipod touch - NOHDR,2007,8,52.09296863043312
IMG_0226.JPG,APPLE Ipod touch - NOHDR,2007,8,63.492700641197324
IMG_0227.JPG,APPLE Ipod touch - NOHDR,2007,8,24.153858463103255
IMG_0228.JPG,APPLE Ipod touch - NOHDR,2007,8,56.17741831987807
IMG_0229.JPG,APPLE Ipod touch - NOHDR,2007,8,52.25218966814611
IMG_0230.JPG,APPLE Ipod touch - NOHDR,2007,8,34.2364646305224
IMG_0231.JPG,APPLE Ipod touch - NOHDR,2007,8,101.7450969607693
IMG_0232.JPG,APPLE Ipod touch - NOHDR,2007,8,46.113857562366086
IMG_0233.JPG,APPLE Ipod touch - NOHDR,2007,8,76.52331873023161
IMG_0234.JPG,APPLE Ipod touch - NOHDR,2007,8,105.3716027063565
IMG_0235.JPG,APPLE Ipod touch - NOHDR,2007,8,53.707757220245384
IMG_0236.JPG,APPLE Ipod touch - NOHDR,2007,8,60.927250328410366
IMG_0237.JPG,APPLE Ipod touch - NOHDR,2007,8,72.83423466833742
IMG_0238.JPG,APPLE Ipod touch - NOHDR,2007,8,61.12172147612488
IMG_0239.JPG,APPLE Ipod touch - NOHDR,2007,8,81.96117842726507
IMG_0240.JPG,APPLE Ipod touch - NOHDR,2007,8,77.80826055695847
IMG_0241.JPG,APPLE Ipod touch - NOHDR,2007,8,72.85648925332875
IMG_0242.JPG,APPLE Ipod touch - NOHDR,2007,8,70.20748361136619
IMG_0243.JPG,APPLE Ipod touch - NOHDR,2007,8,49.680310044893375
IMG_0244.JPG,APPLE Ipod touch - NOHDR,2007,8,62.7939153211407
IMG_0245.JPG,APPLE Ipod touch - NOHDR,2007,8,82.36683039358229
IMG_0246.JPG,APPLE Ipod touch - NOHDR,2007,8,61.967227913605754
IMG_0247.JPG,APPLE Ipod touch - NOHDR,2007,8,59.92670111787062
IMG_0248.JPG,APPLE Ipod touch - NOHDR,2007,8,44.51156211738598
IMG_0249.JPG,APPLE Ipod touch - NOHDR,2007,8,57.501688483636876
IMG_0250.JPG,APPLE Ipod touch - NOHDR,2007,8,66.95715041832466
IMG_0251.JPG,APPLE Ipod touch - NOHDR,2007,8,73.78458232897154
IMG_0252.JPG,APPLE Ipod touch - NOHDR,2007,8,54.7903175536935
IMG_0253.JPG,APPLE Ipod touch - NOHDR,2007,8,92.54672036016733
IMG_0254.JPG,APPLE Ipod touch - NOHDR,2007,8,58.29753062506377
IMG_0255.JPG,APPLE Ipod touch - NOHDR,2007,8,52.9217853248393
IMG_0256.JPG,APPLE Ipod touch - NOHDR,2007,8,45.63522755171666
IMG_0257.JPG,APPLE Ipod touch - NOHDR,2007,8,38.37654221348587
IMG_0258.JPG,APPLE Ipod touch - NOHDR,2007,8,40.693758728382306
IMG_0259.JPG,APPLE Ipod touch - NOHDR,2007,8,83.26153122927508
IMG_0260.JPG,APPLE Ipod touch - NOHDR,2007,8,53.0884001791909
IMG_0261.JPG,APPLE Ipod touch - NOHDR,2007,8,52.34881146534792
IMG_0262.JPG,APPLE Ipod touch - NOHDR,2007,8,35.87008121779665
IMG_0263.JPG,APPLE Ipod touch - NOHDR,2007,8,34.71119078250944
IMG_0264.JPG,APPLE Ipod touch - NOHDR,2007,8,47.39702142957351
IMG_0265.JPG,APPLE Ipod touch - NOHDR,2007,8,61.21640071006785
IMG_0266.JPG,APPLE Ipod touch - NOHDR,2007,8,60.75144536431232
IMG_0267.JPG,APPLE Ipod touch - NOHDR,2007,8,62.569334442913984
IMG_0268.JPG,APPLE Ipod touch - NOHDR,2007,8,69.48805526859503
IMG_0269.JPG,APPLE Ipod touch - NOHDR,2007,8,81.9262650973115
