imageID,phone,phoneYear,resolution,complexity,stego,method,embeddingRate,message,key
IMG_0093.JPG,APPLE Ipod touch - NOHDR,2007,8,31.280681060924906,0,0,0.0,-,-
IMG_0577.JPG,APPLE Ipod touch - NOHDR,2007,8,66.82908073793489,0,0,0.0,-,-
IMG_0844.JPG,APPLE Ipod touch - NOHDR,2007,8,12.746546310644321,0,0,0.0,-,-
IMG_0639.JPG,APPLE Ipod touch - NOHDR,2007,8,74.06704832415059,0,0,0.0,-,-
IMG_0598.JPG,APPLE Ipod touch - NOHDR,2007,8,49.38998332440567,0,0,0.0,-,-
IMG_0334.JPG,APPLE Ipod touch - NOHDR,2007,8,94.93370036380215,0,0,0.0,-,-
IMG_0615.JPG,APPLE Ipod touch - NOHDR,2007,8,90.66884378029027,0,0,0.0,-,-
IMG_0468.JPG,APPLE Ipod touch - NOHDR,2007,8,47.805854871314146,0,0,0.0,-,-
IMG_0118.JPG,APPLE Ipod touch - NOHDR,2007,8,103.30504161724569,0,0,0.0,-,-
IMG_0296.JPG,APPLE Ipod touch - NOHDR,2007,8,43.64216362647944,0,0,0.0,-,-
IMG_0228.JPG,APPLE Ipod touch - NOHDR,2007,8,56.17741831987807,0,0,0.0,-,-
IMG_0058.JPG,APPLE Ipod touch - NOHDR,2007,8,135.02098199482194,0,0,0.0,-,-
IMG_0295.JPG,APPLE Ipod touch - NOHDR,2007,8,37.48208011299867,0,0,0.0,-,-
IMG_0404.JPG,APPLE Ipod touch - NOHDR,2007,8,41.664765951816136,0,0,0.0,-,-
IMG_0985.JPG,APPLE Ipod touch - NOHDR,2007,8,136.7186635132895,0,0,0.0,-,-
IMG_0025.JPG,APPLE Ipod touch - NOHDR,2007,8,92.77763409824252,0,0,0.0,-,-
IMG_0249.JPG,APPLE Ipod touch - NOHDR,2007,8,57.50168848363688,0,0,0.0,-,-
IMG_0232.JPG,APPLE Ipod touch - NOHDR,2007,8,46.11385756236609,0,0,0.0,-,-
IMG_0049.JPG,APPLE Ipod touch - NOHDR,2007,8,30.01306965647638,0,0,0.0,-,-
IMG_0862.JPG,APPLE Ipod touch - NOHDR,2007,8,40.35437032892053,0,0,0.0,-,-
IMG_0982.JPG,APPLE Ipod touch - NOHDR,2007,8,32.823664358228754,0,0,0.0,-,-
IMG_0299.JPG,APPLE Ipod touch - NOHDR,2007,8,68.20777655022447,0,0,0.0,-,-
IMG_0430.JPG,APPLE Ipod touch - NOHDR,2007,8,82.02133949979593,0,0,0.0,-,-
IMG_0360.JPG,APPLE Ipod touch - NOHDR,2007,8,91.42779455699673,0,0,0.0,-,-
IMG_0643.JPG,APPLE Ipod touch - NOHDR,2007,8,44.215589050224466,0,0,0.0,-,-
IMG_0626.JPG,APPLE Ipod touch - NOHDR,2007,8,79.70654521062902,0,0,0.0,-,-
IMG_0541.JPG,APPLE Ipod touch - NOHDR,2007,8,43.10622241990613,0,0,0.0,-,-
IMG_0806.JPG,APPLE Ipod touch - NOHDR,2007,8,50.435885847107436,0,0,0.0,-,-
IMG_0405.JPG,APPLE Ipod touch - NOHDR,2007,8,52.9476169523518,0,0,0.0,-,-
IMG_0891.JPG,APPLE Ipod touch - NOHDR,2007,8,75.12405601947505,0,0,0.0,-,-
IMG_0212.JPG,APPLE Ipod touch - NOHDR,2007,8,40.970171251658,0,0,0.0,-,-
IMG_0906.JPG,APPLE Ipod touch - NOHDR,2007,8,55.9769520887537,0,0,0.0,-,-
IMG_0830.JPG,APPLE Ipod touch - NOHDR,2007,8,38.28992039237068,0,0,0.0,-,-
IMG_0091.JPG,APPLE Ipod touch - NOHDR,2007,8,110.13544894972452,0,0,0.0,-,-
IMG_0949.JPG,APPLE Ipod touch - NOHDR,2007,8,174.5418862711713,0,0,0.0,-,-
IMG_0369.JPG,APPLE Ipod touch - NOHDR,2007,8,61.02874766446026,0,0,0.0,-,-
IMG_0322.JPG,APPLE Ipod touch - NOHDR,2007,8,58.27028452134986,0,0,0.0,-,-
IMG_0754.JPG,APPLE Ipod touch - NOHDR,2007,8,25.21555178521325,0,0,0.0,-,-
IMG_0638.JPG,APPLE Ipod touch - NOHDR,2007,8,66.05484034632946,0,0,0.0,-,-
IMG_0484.JPG,APPLE Ipod touch - NOHDR,2007,8,62.22279235696613,0,0,0.0,-,-
IMG_0142.JPG,APPLE Ipod touch - NOHDR,2007,8,53.63834964225589,0,0,0.0,-,-
IMG_0611.JPG,APPLE Ipod touch - NOHDR,2007,8,53.38671237309968,0,0,0.0,-,-
IMG_0159.JPG,APPLE Ipod touch - NOHDR,2007,8,48.7108809050097,0,0,0.0,-,-
IMG_0810.JPG,APPLE Ipod touch - NOHDR,2007,8,20.4253270951306,0,0,0.0,-,-
IMG_0507.JPG,APPLE Ipod touch - NOHDR,2007,8,69.3418437053617,0,0,0.0,-,-
IMG_0448.JPG,APPLE Ipod touch - NOHDR,2007,8,99.04741305096418,0,0,0.0,-,-
IMG_0599.JPG,APPLE Ipod touch - NOHDR,2007,8,70.12943094932915,0,0,0.0,-,-
IMG_0516.JPG,APPLE Ipod touch - NOHDR,2007,8,80.53932873558821,0,0,0.0,-,-
IMG_0463.JPG,APPLE Ipod touch - NOHDR,2007,8,59.69514191791654,0,0,0.0,-,-
IMG_0549.JPG,APPLE Ipod touch - NOHDR,2007,8,156.5776283988879,0,0,0.0,-,-
IMG_0244.JPG,APPLE Ipod touch - NOHDR,2007,8,62.7939153211407,0,0,0.0,-,-
IMG_0264.JPG,APPLE Ipod touch - NOHDR,2007,8,47.397021429573506,0,0,0.0,-,-
IMG_0550.JPG,APPLE Ipod touch - NOHDR,2007,8,83.51398254961228,1,1,0.001,0001_8.txt,-
IMG_0707.JPG,APPLE Ipod touch - NOHDR,2007,8,29.77214936613611,1,1,0.001,0001_8.txt,-
IMG_0904.JPG,APPLE Ipod touch - NOHDR,2007,8,80.54219256166463,1,1,0.001,0001_8.txt,-
IMG_0642.JPG,APPLE Ipod touch - NOHDR,2007,8,45.39194601475614,1,1,0.001,0001_8.txt,-
IMG_0396.JPG,APPLE Ipod touch - NOHDR,2007,8,49.627847485269356,1,1,0.001,0001_8.txt,-
IMG_0512.JPG,APPLE Ipod touch - NOHDR,2007,8,65.92522028205029,1,1,0.001,0001_8.txt,-
IMG_0457.JPG,APPLE Ipod touch - NOHDR,2007,8,81.85762334519438,1,1,0.001,0001_8.txt,-
IMG_0741.JPG,APPLE Ipod touch - NOHDR,2007,8,66.27779591208805,1,1,0.001,0001_8.txt,-
IMG_0692.JPG,APPLE Ipod touch - NOHDR,2007,8,74.0004324335527,1,1,0.001,0001_8.txt,-
IMG_0597.JPG,APPLE Ipod touch - NOHDR,2007,8,79.77831184317927,1,1,0.001,0001_8.txt,-
IMG_0410.JPG,APPLE Ipod touch - NOHDR,2007,8,109.44310928094072,1,1,0.001,0001_8.txt,-
IMG_0790.JPG,APPLE Ipod touch - NOHDR,2007,8,75.1743468459851,1,1,0.001,0001_8.txt,-
IMG_0487.JPG,APPLE Ipod touch - NOHDR,2007,8,34.93597392804305,1,1,0.001,0001_8.txt,-
IMG_0590.JPG,APPLE Ipod touch - NOHDR,2007,8,29.10137378360627,1,1,0.005,0005_8.txt,-
IMG_0969.JPG,APPLE Ipod touch - NOHDR,2007,8,27.469670864261303,1,1,0.005,0005_8.txt,-
IMG_0152.JPG,APPLE Ipod touch - NOHDR,2007,8,114.74757757499235,1,1,0.005,0005_8.txt,-
IMG_0399.JPG,APPLE Ipod touch - NOHDR,2007,8,48.621774484108755,1,1,0.005,0005_8.txt,-
IMG_0089.JPG,APPLE Ipod touch - NOHDR,2007,8,94.11503170913682,1,1,0.005,0005_8.txt,-
IMG_0855.JPG,APPLE Ipod touch - NOHDR,2007,8,72.88225531833486,1,1,0.005,0005_8.txt,-
IMG_0834.JPG,APPLE Ipod touch - NOHDR,2007,8,60.50680873603457,1,1,0.005,0005_8.txt,-
IMG_0972.JPG,APPLE Ipod touch - NOHDR,2007,8,34.08120185440261,1,1,0.005,0005_8.txt,-
IMG_0320.JPG,APPLE Ipod touch - NOHDR,2007,8,61.03849854287829,1,1,0.005,0005_8.txt,-
IMG_0324.JPG,APPLE Ipod touch - NOHDR,2007,8,91.1724268011555,1,1,0.005,0005_8.txt,-
IMG_0967.JPG,APPLE Ipod touch - NOHDR,2007,8,40.29162999948985,1,1,0.005,0005_8.txt,-
IMG_0313.JPG,APPLE Ipod touch - NOHDR,2007,8,99.67380142172993,1,1,0.005,0005_8.txt,-
IMG_0603.JPG,APPLE Ipod touch - NOHDR,2007,8,52.901156450872364,1,1,0.005,0005_8.txt,-
IMG_0207.JPG,APPLE Ipod touch - NOHDR,2007,8,42.09194792782624,1,1,0.01,001_8.txt,-
IMG_0701.JPG,APPLE Ipod touch - NOHDR,2007,8,89.48487797801245,1,1,0.01,001_8.txt,-
IMG_0149.JPG,APPLE Ipod touch - NOHDR,2007,8,63.5436628357438,1,1,0.01,001_8.txt,-
IMG_0965.JPG,APPLE Ipod touch - NOHDR,2007,8,32.86248533312927,1,1,0.01,001_8.txt,-
IMG_0337.JPG,APPLE Ipod touch - NOHDR,2007,8,90.62351896490156,1,1,0.01,001_8.txt,-
IMG_0030.JPG,APPLE Ipod touch - NOHDR,2007,8,158.07394713390215,1,1,0.01,001_8.txt,-
IMG_0993.JPG,APPLE Ipod touch - NOHDR,2007,8,36.46835363578972,1,1,0.01,001_8.txt,-
IMG_0947.JPG,APPLE Ipod touch - NOHDR,2007,8,161.617079690529,1,1,0.01,001_8.txt,-
IMG_0013.JPG,APPLE Ipod touch - NOHDR,2007,8,46.11343927756096,1,1,0.01,001_8.txt,-
IMG_0827.JPG,APPLE Ipod touch - NOHDR,2007,8,52.31331963096878,1,1,0.01,001_8.txt,-
IMG_0401.JPG,APPLE Ipod touch - NOHDR,2007,8,57.7757670613968,1,1,0.01,001_8.txt,-
IMG_0016.JPG,APPLE Ipod touch - NOHDR,2007,8,77.29188806467451,1,1,0.01,001_8.txt,-
IMG_0907.JPG,APPLE Ipod touch - NOHDR,2007,8,42.72648876709009,1,1,0.01,001_8.txt,-
IMG_0913.JPG,APPLE Ipod touch - NOHDR,2007,8,76.30534671207019,1,1,0.05,005_8.txt,-
IMG_0184.JPG,APPLE Ipod touch - NOHDR,2007,8,95.99997509023314,1,1,0.05,005_8.txt,-
IMG_0711.JPG,APPLE Ipod touch - NOHDR,2007,8,111.14452626804665,1,1,0.05,005_8.txt,-
IMG_0434.JPG,APPLE Ipod touch - NOHDR,2007,8,55.49945736563871,1,1,0.05,005_8.txt,-
IMG_0836.JPG,APPLE Ipod touch - NOHDR,2007,8,25.230946618967447,1,1,0.05,005_8.txt,-
IMG_0542.JPG,APPLE Ipod touch - NOHDR,2007,8,56.95443166673044,1,1,0.05,005_8.txt,-
IMG_0195.JPG,APPLE Ipod touch - NOHDR,2007,8,87.77749719416386,1,1,0.05,005_8.txt,-
IMG_0311.JPG,APPLE Ipod touch - NOHDR,2007,8,78.45006448640444,1,1,0.05,005_8.txt,-
IMG_0923.JPG,APPLE Ipod touch - NOHDR,2007,8,31.99419303514948,1,1,0.05,005_8.txt,-
IMG_0060.JPG,APPLE Ipod touch - NOHDR,2007,8,142.66434965979238,1,1,0.05,005_8.txt,-
IMG_0436.JPG,APPLE Ipod touch - NOHDR,2007,8,47.42087263098154,1,1,0.05,005_8.txt,-
IMG_0887.JPG,APPLE Ipod touch - NOHDR,2007,8,50.91661206445771,1,1,0.05,005_8.txt,-
IMG_0780.JPG,APPLE Ipod touch - NOHDR,2007,8,70.76572802679573,1,1,0.05,005_8.txt,-
IMG_0896.JPG,APPLE Ipod touch - NOHDR,2007,8,85.14745067467605,1,1,0.1,01_8.txt,-
IMG_0803.JPG,APPLE Ipod touch - NOHDR,2007,8,53.4350498753316,1,1,0.1,01_8.txt,-
IMG_0624.JPG,APPLE Ipod touch - NOHDR,2007,8,38.34089813061167,1,1,0.1,01_8.txt,-
IMG_0365.JPG,APPLE Ipod touch - NOHDR,2007,8,32.40775116219008,1,1,0.1,01_8.txt,-
IMG_0987.JPG,APPLE Ipod touch - NOHDR,2007,8,126.15300575196407,1,1,0.1,01_8.txt,-
IMG_0517.JPG,APPLE Ipod touch - NOHDR,2007,8,61.46056624483471,1,1,0.1,01_8.txt,-
IMG_0024.JPG,APPLE Ipod touch - NOHDR,2007,8,53.30995322543618,1,1,0.1,01_8.txt,-
IMG_0585.JPG,APPLE Ipod touch - NOHDR,2007,8,70.57499214844148,1,1,0.1,01_8.txt,-
IMG_0455.JPG,APPLE Ipod touch - NOHDR,2007,8,36.82570098076727,1,1,0.1,01_8.txt,-
IMG_0453.JPG,APPLE Ipod touch - NOHDR,2007,8,81.26900316294254,1,1,0.1,01_8.txt,-
IMG_0528.JPG,APPLE Ipod touch - NOHDR,2007,8,69.65590485027036,1,1,0.1,01_8.txt,-
IMG_0486.JPG,APPLE Ipod touch - NOHDR,2007,8,58.66788046978626,1,1,0.1,01_8.txt,-
IMG_0185.JPG,APPLE Ipod touch - NOHDR,2007,8,41.58273828882257,1,1,0.1,01_8.txt,-
IMG_0390.JPG,APPLE Ipod touch - NOHDR,2007,8,86.9407629801806,1,1,0.5,05_8.txt,-
IMG_1004.JPG,APPLE Ipod touch - NOHDR,2007,8,38.681857638888886,1,1,0.5,05_8.txt,-
IMG_0552.JPG,APPLE Ipod touch - NOHDR,2007,8,47.97293085526987,1,1,0.5,05_8.txt,-
IMG_0755.JPG,APPLE Ipod touch - NOHDR,2007,8,54.93961653307061,1,1,0.5,05_8.txt,-
IMG_0661.JPG,APPLE Ipod touch - NOHDR,2007,8,39.81499854925518,1,1,0.5,05_8.txt,-
IMG_0097.JPG,APPLE Ipod touch - NOHDR,2007,8,51.2369793659448,1,1,0.5,05_8.txt,-
IMG_0971.JPG,APPLE Ipod touch - NOHDR,2007,8,31.292048284294967,1,1,0.5,05_8.txt,-
IMG_0835.JPG,APPLE Ipod touch - NOHDR,2007,8,67.81022902637486,1,1,0.5,05_8.txt,-
IMG_0126.JPG,APPLE Ipod touch - NOHDR,2007,8,62.125922059930105,1,1,0.5,05_8.txt,-
IMG_0234.JPG,APPLE Ipod touch - NOHDR,2007,8,105.37160270635651,1,1,0.5,05_8.txt,-
IMG_0282.JPG,APPLE Ipod touch - NOHDR,2007,8,103.09540639985715,1,1,0.5,05_8.txt,-
IMG_0798.JPG,APPLE Ipod touch - NOHDR,2007,8,17.898952235422406,1,1,0.5,05_8.txt,-
IMG_0685.JPG,APPLE Ipod touch - NOHDR,2007,8,50.41415715711407,1,1,0.5,05_8.txt,-
IMG_0470.JPG,APPLE Ipod touch - NOHDR,2007,8,119.68097603242016,1,1,1.0,1_8.txt,-
IMG_0703.JPG,APPLE Ipod touch - NOHDR,2007,8,82.55696485052546,1,1,1.0,1_8.txt,-
IMG_0745.JPG,APPLE Ipod touch - NOHDR,2007,8,72.32879417597694,1,1,1.0,1_8.txt,-
IMG_0482.JPG,APPLE Ipod touch - NOHDR,2007,8,43.185691550925924,1,1,1.0,1_8.txt,-
IMG_0702.JPG,APPLE Ipod touch - NOHDR,2007,8,73.88305781138403,1,1,1.0,1_8.txt,-
IMG_0562.JPG,APPLE Ipod touch - NOHDR,2007,8,68.69130521598561,1,1,1.0,1_8.txt,-
IMG_0191.JPG,APPLE Ipod touch - NOHDR,2007,8,100.5284142721406,1,1,1.0,1_8.txt,-
IMG_0649.JPG,APPLE Ipod touch - NOHDR,2007,8,64.45353710718294,1,1,1.0,1_8.txt,-
IMG_0080.JPG,APPLE Ipod touch - NOHDR,2007,8,21.7135247280252,1,1,1.0,1_8.txt,-
IMG_0553.JPG,APPLE Ipod touch - NOHDR,2007,8,59.54045724766606,1,1,1.0,1_8.txt,-
IMG_0581.JPG,APPLE Ipod touch - NOHDR,2007,8,92.13256539511276,1,1,1.0,1_8.txt,-
IMG_0600.JPG,APPLE Ipod touch - NOHDR,2007,8,98.7563061565784,1,1,1.0,1_8.txt,-
IMG_0210.JPG,APPLE Ipod touch - NOHDR,2007,8,44.450555906285075,1,1,1.0,1_8.txt,-
IMG_0596.JPG,APPLE Ipod touch - NOHDR,2007,8,76.6648028182711,1,2,0.001,0001_8.txt,lb6zL70jZh
IMG_0821.JPG,APPLE Ipod touch - NOHDR,2007,8,66.17362167285226,1,2,0.001,0001_8.txt,vuyEj
IMG_0756.JPG,APPLE Ipod touch - NOHDR,2007,8,55.26558634004183,1,2,0.001,0001_8.txt,X!v0it6&NdmexnD
IMG_0930.JPG,APPLE Ipod touch - NOHDR,2007,8,75.74378969620447,1,2,0.001,0001_8.txt,&&gbEgHKc7CU6Ie
IMG_0186.JPG,APPLE Ipod touch - NOHDR,2007,8,67.7073648415978,1,2,0.001,0001_8.txt,DYlxY
IMG_0062.JPG,APPLE Ipod touch - NOHDR,2007,8,154.35963804713802,1,2,0.001,0001_8.txt,%lZ$!6qxTUpiY$W
IMG_0109.JPG,APPLE Ipod touch - NOHDR,2007,8,49.968627244668895,1,2,0.001,0001_8.txt,RT0rFued3V
IMG_0465.JPG,APPLE Ipod touch - NOHDR,2007,8,60.861056708180286,1,2,0.001,0001_8.txt,auH*jbICA$1FlAz
IMG_1010.JPG,APPLE Ipod touch - NOHDR,2007,8,88.7320093692608,1,2,0.001,0001_8.txt,qtygGvSXox
IMG_0124.JPG,APPLE Ipod touch - NOHDR,2007,8,56.61168702492093,1,2,0.001,0001_8.txt,Di2Wk1gU5LNjB6a
IMG_0127.JPG,APPLE Ipod touch - NOHDR,2007,8,53.066467826943686,1,2,0.001,0001_8.txt,dfIbh
IMG_0424.JPG,APPLE Ipod touch - NOHDR,2007,8,127.30682376160595,1,2,0.001,0001_8.txt,vtVcfbmGOp
IMG_0335.JPG,APPLE Ipod touch - NOHDR,2007,8,72.0084643387792,1,2,0.001,0001_8.txt,!kdU7K(vg%ToGVD
IMG_0061.JPG,APPLE Ipod touch - NOHDR,2007,8,120.59682346667431,1,2,0.005,0005_8.txt,McxoaSA%A9OEv3(
IMG_0763.JPG,APPLE Ipod touch - NOHDR,2007,8,22.77990028919243,1,2,0.005,0005_8.txt,7c4)UvuLr92!V3^
IMG_0472.JPG,APPLE Ipod touch - NOHDR,2007,8,58.696977668095094,1,2,0.005,0005_8.txt,uxv7U4rmj0
IMG_0922.JPG,APPLE Ipod touch - NOHDR,2007,8,46.317895455502004,1,2,0.005,0005_8.txt,EngE0uxLRx
IMG_0171.JPG,APPLE Ipod touch - NOHDR,2007,8,47.641529523454246,1,2,0.005,0005_8.txt,ZtiSH
IMG_0594.JPG,APPLE Ipod touch - NOHDR,2007,8,103.32563800887665,1,2,0.005,0005_8.txt,!yR^W9LNNz85)Zc
IMG_0095.JPG,APPLE Ipod touch - NOHDR,2007,8,32.22198547979798,1,2,0.005,0005_8.txt,rGFVo
IMG_0220.JPG,APPLE Ipod touch - NOHDR,2007,8,85.59829055230334,1,2,0.005,0005_8.txt,43FLNMK0w7
IMG_0111.JPG,APPLE Ipod touch - NOHDR,2007,8,31.30409185765483,1,2,0.005,0005_8.txt,VbgoQokWi1
IMG_0945.JPG,APPLE Ipod touch - NOHDR,2007,8,176.06916824494945,1,2,0.005,0005_8.txt,gZYeYD7gfHE(^sU
IMG_0737.JPG,APPLE Ipod touch - NOHDR,2007,8,88.17655544555403,1,2,0.005,0005_8.txt,xOCMHsWWXl
IMG_0283.JPG,APPLE Ipod touch - NOHDR,2007,8,51.777867253660354,1,2,0.005,0005_8.txt,y@#vzy6&)Oe9Bjb
IMG_0775.JPG,APPLE Ipod touch - NOHDR,2007,8,71.53552690733089,1,2,0.005,0005_8.txt,RHWdD
IMG_0532.JPG,APPLE Ipod touch - NOHDR,2007,8,92.36589518129529,1,2,0.01,001_8.txt,9zN@0!b7K)%Q(Qx
IMG_0271.JPG,APPLE Ipod touch - NOHDR,2007,8,42.506539112718094,1,2,0.01,001_8.txt,KAwMb
IMG_0567.JPG,APPLE Ipod touch - NOHDR,2007,8,36.708962653683294,1,2,0.01,001_8.txt,arnmD
IMG_0243.JPG,APPLE Ipod touch - NOHDR,2007,8,49.68031004489338,1,2,0.01,001_8.txt,DGwqC
IMG_0072.JPG,APPLE Ipod touch - NOHDR,2007,8,43.22326085986124,1,2,0.01,001_8.txt,epf$JzFApz6AtQB
IMG_0140.JPG,APPLE Ipod touch - NOHDR,2007,8,48.26105933865168,1,2,0.01,001_8.txt,fZgqM
IMG_0963.JPG,APPLE Ipod touch - NOHDR,2007,8,91.55419408733805,1,2,0.01,001_8.txt,V%M10D0kXs!yMcn
IMG_0697.JPG,APPLE Ipod touch - NOHDR,2007,8,77.84481613802163,1,2,0.01,001_8.txt,XOjuA
IMG_0751.JPG,APPLE Ipod touch - NOHDR,2007,8,30.954962145125496,1,2,0.01,001_8.txt,kq8lHxeG29
IMG_0456.JPG,APPLE Ipod touch - NOHDR,2007,8,77.07678565165544,1,2,0.01,001_8.txt,u5f5kY4Xoo
IMG_0373.JPG,APPLE Ipod touch - NOHDR,2007,8,70.26030566874553,1,2,0.01,001_8.txt,QoLobiaWKD
IMG_0658.JPG,APPLE Ipod touch - NOHDR,2007,8,80.44642766044281,1,2,0.01,001_8.txt,nolbCtnVY4
IMG_0269.JPG,APPLE Ipod touch - NOHDR,2007,8,81.9262650973115,1,2,0.01,001_8.txt,bXFZb
IMG_0272.JPG,APPLE Ipod touch - NOHDR,2007,8,61.87826656718703,1,2,0.05,005_8.txt,fm0MgSlEzC
IMG_0978.JPG,APPLE Ipod touch - NOHDR,2007,8,40.334230084940316,1,2,0.05,005_8.txt,hQCwZ
IMG_0939.JPG,APPLE Ipod touch - NOHDR,2007,8,34.05740346170034,1,2,0.05,005_8.txt,pGFfy
IMG_0317.JPG,APPLE Ipod touch - NOHDR,2007,8,79.23137745829506,1,2,0.05,005_8.txt,OhxHOeHZdS
IMG_0991.JPG,APPLE Ipod touch - NOHDR,2007,8,29.20845190382359,1,2,0.05,005_8.txt,lw1BEpAlFY
IMG_0915.JPG,APPLE Ipod touch - NOHDR,2007,8,108.92103882894602,1,2,0.05,005_8.txt,gvWyYVXHGd
IMG_0813.JPG,APPLE Ipod touch - NOHDR,2007,8,23.73621035162229,1,2,0.05,005_8.txt,J7Mw4EzX7k
IMG_0423.JPG,APPLE Ipod touch - NOHDR,2007,8,73.61033831050403,1,2,0.05,005_8.txt,m0ALndyVTM
IMG_0886.JPG,APPLE Ipod touch - NOHDR,2007,8,47.174583986965615,1,2,0.05,005_8.txt,9hRKj91HZP
IMG_0758.JPG,APPLE Ipod touch - NOHDR,2007,8,60.31640465577492,1,2,0.05,005_8.txt,DC2fYdqUgk
IMG_1024.JPG,APPLE Ipod touch - NOHDR,2007,8,39.26641952192378,1,2,0.05,005_8.txt,XAsaA
IMG_0530.JPG,APPLE Ipod touch - NOHDR,2007,8,38.34754226290685,1,2,0.05,005_8.txt,t169enQ5cV
IMG_0622.JPG,APPLE Ipod touch - NOHDR,2007,8,53.22005228261146,1,2,0.05,005_8.txt,Iasje
IMG_0752.JPG,APPLE Ipod touch - NOHDR,2007,8,26.26592132658657,1,2,0.1,01_8.txt,DdPtn3IdXP
IMG_0336.JPG,APPLE Ipod touch - NOHDR,2007,8,98.80021011886541,1,2,0.1,01_8.txt,4pUTdi2TzU
IMG_0964.JPG,APPLE Ipod touch - NOHDR,2007,8,62.156217318385885,1,2,0.1,01_8.txt,bRaLlM1XbQeGlX5
IMG_0910.JPG,APPLE Ipod touch - NOHDR,2007,8,83.38818005656309,1,2,0.1,01_8.txt,iA8AAOtFil
